TransactionID,DateOfSale,CustomerID,Region,Product,Category,SalesAmount,QuantitySold,Discount,CostOfGoodsSold
dd380293,2023-02-16,46bfa3, WEST ,product b  ,Home Goods,223.75,2,0,54.47
2ac82cb1,2023-01-07,9ccea9, EAST ,product d  ,Apparel,105.45,4,0,189.88
a0e60659,2023-05-02,e4a40a, NORTH ,product a  ,Sports,409.86,4,0,232.82
545b0dda,2023-08-13,24743a, WEST ,product b  ,Electronics,403.25,2,5,85.13
9f6b52ed,2023-01-16,c15cb1, NORTH ,product c  ,Home Goods,248.33,1,5,223.52
42cda95a,2023-03-30,08367b, WEST ,product a  ,Sports,156.24,1,0,234.65
5f64736d,2023-09-18,64307f, EAST ,product c  ,Electronics,322.67,4,20,250.2
fa514c4d,2023-07-17,ef0ce1, SOUTH ,product c  ,Toys,151.19,1,5,97.3
2285c3ad,2023-01-28,87e9e3, WEST ,product a  ,Electronics,125.64,1,15,206.07
656c70be,2023-12-07,abb097, SOUTH ,product a  ,Toys,367.95,2,20,94.75
f4bfbc86,2023-08-27,71f2f1, NORTH ,product b  ,Electronics,29.76,1,10,223.02
6b4fa581,2023-08-05,e3bc70, NORTH ,product e  ,Electronics,56.44,1,20,141.58
7d07ddc2,2023-09-20,6506fe, EAST ,product c  ,Electronics,13.33,4,10,181.28
02a5651c,2023-05-03,a1bfed, NORTH ,product d  ,Toys,84.94,4,20,127.67
377ea4a2,2023-10-31,4325e1, NORTH ,product e  ,Home Goods,43.81,4,15,52.78
62443d3c,2023-06-19,0b2a54, WEST ,product e  ,Toys,,1,20,57.52
2bafbd11,2023-06-13,cd16a5, SOUTH ,product a  ,Toys,151.52,2,15,27.88
3e671ef9,2023-11-15,a8dff5, WEST ,product d  ,Home Goods,83.14,3,15,187.33
ee5b8787,2023-03-27,3147f9, SOUTH ,product b  ,Toys,128.09,4,15,255.35
6c3c72db,2023-10-01,56aa8f, NORTH ,product c  ,Sports,468.7,4,20,11.15
f024516b,2023-03-06,426f21, WEST ,product c  ,Toys,264.88,4,5,24.54
edffe80c,2023-07-26,03000f, WEST ,product e  ,Sports,188.76,2,20,139.95
89fccdbd,2023-05-15,128408, WEST ,product b  ,Toys,437.96,3,0,222.63
f7a469b6,2023-08-30,603777, WEST ,product b  ,Apparel,203.55,3,15,51.52
cc11b7db,2023-05-04,322003, WEST ,product a  ,Toys,174.15,4,20,85.14
e10e23ee,2023-09-30,5888bd, WEST ,product a  ,Sports,111.57,1,15,73.44
0475fb4b,2023-07-23,7c3915, WEST ,product d  ,Electronics,195.12,4,5,122.72
a037b70d,2023-06-07,25bd5c, EAST ,product b  ,Apparel,165.18,4,15,71.37
39429867,2023-10-15,164a1c, SOUTH ,product e  ,Home Goods,341.88,1,10,109.02
1078e5ab,2023-12-07,8691b0, WEST ,product c  ,Sports,151.9,1,5,219.92
ef75db49,2023-04-04,f517bd, WEST ,product d  ,Home Goods,292.83,4,15,185.25
ab1061b8,2023-03-11,42caa1, EAST ,product e  ,Sports,42.29,2,5,28.95
7d33a87d,2023-06-20,557e54, WEST ,product a  ,Apparel,103.73,2,10,193.13
835546f4,2023-09-06,c26e5f, WEST ,product e  ,Sports,209.63,1,0,145.74
af201094,2023-10-03,cc4e53, NORTH ,product d  ,Apparel,,4,15,280.7
a6a1393e,2023-08-16,f07e97, SOUTH ,product b  ,Home Goods,194.85,2,20,90.34
4262dc21,2023-05-08,8e5d93, SOUTH ,product d  ,Toys,335.4,4,10,219.22
20b77646,2023-10-25,074803, NORTH ,product b  ,Sports,134.99,4,0,220.6
1d67abf2,2023-09-13,d43f44,,product b  ,Electronics,72.25,4,5,70.34
c380e057,2023-12-09,103689, SOUTH ,product d  ,Electronics,38.68,2,5,271.45
2dbdfc7e,2023-01-16,5161bf, EAST ,product d  ,Electronics,159.65,3,20,149.9
f16ceec7,2023-12-29,654810, NORTH ,product e  ,Sports,87.25,4,10,205.27
bc216263,2023-05-04,b12797, SOUTH ,product d  ,Toys,95.27,2,20,48.03
eb2e531b,2023-04-11,35b40b, WEST ,product b  ,Electronics,382.77,3,10,81.05
cfd0f4b9,2023-02-20,c88047, NORTH ,product e  ,Toys,17.76,1,5,177.9
eaf47f5c,2023-06-05,b28787, NORTH ,product c  ,Apparel,283.33,2,10,99.11
48221692,2023-11-19,73cba5,,product c  ,Toys,195.94,3,5,152.41
8ff2b794,2023-04-22,e3a6c1, SOUTH ,product a  ,Electronics,258.21,2,5,115.33
45ad71e7,2023-03-26,e53820, SOUTH ,product c  ,Electronics,,3,20,193.96
d5378ae5,,48991b, WEST ,product c  ,Home Goods,163.55,3,10,148.71
3a3a00d3,2023-05-18,e9b01e, EAST ,product c  ,Toys,154.6,2,15,6.36
ee478b13,2023-07-04,01ae96, SOUTH ,product c  ,Toys,369.37,1,0,196.66
40e454ce,2023-03-09,a3f6f2, WEST ,product a  ,Sports,436.93,4,0,129.53
890697bb,2023-05-17,260fb9, SOUTH ,product b  ,Home Goods,104.36,3,5,105.8
8c16b300,2023-05-21,bf0137, NORTH ,product e  ,Sports,57.83,4,0,32.77
0e27f2eb,2023-09-09,58d5c2, EAST ,product b  ,Sports,449.92,1,0,70.01
bb290beb,2023-02-18,383c0e, EAST ,product e  ,Sports,181.45,4,0,71.01
852798d4,2023-06-11,5e8fbc, NORTH ,product d  ,Sports,280.15,4,10,280.93
bc0c06ef,2023-01-05,a38ac4, EAST ,,Home Goods,186.18,2,15,132.59
68378b8d,2023-01-12,59138b, WEST ,product c  ,Home Goods,71.64,2,20,17.41
af88143c,2023-12-17,b9b180, SOUTH ,product a  ,Sports,,1,5,45.95
16b0c73c,2023-10-11,8dd969, WEST ,product e  ,Toys,267.32,2,5,28.31
1f59fab4,2023-05-16,384caf, NORTH ,product a  ,Home Goods,109.47,3,0,178.72
90d1834c,2023-11-10,ee54ec, WEST ,product e  ,Home Goods,231.42,1,5,60.05
b4fe4005,2023-08-10,d1d279, EAST ,,Home Goods,400.5,2,20,152.07
2b533c91,2023-01-24,e3a837, WEST ,product b  ,Toys,299.31,2,0,114.17
7ed86f70,2023-08-27,4d78b0, WEST ,product c  ,Toys,57.49,1,20,242.14
62d2f9b1,2023-12-09,5b9c69, WEST ,product b  ,Toys,278.53,3,0,99.54
fc48c053,2023-08-29,4d7e22,,product b  ,Toys,354.34,1,5,140.19
2fa12fdd,2023-01-21,cba9d0, WEST ,product e  ,Electronics,398.42,2,10,217.78
c1b0981e,2023-01-29,37ca12, WEST ,product c  ,Apparel,318.27,2,15,132.84
41bda11e,2023-12-23,438578, SOUTH ,,Electronics,84.8,1,0,239.0
9e16c738,2023-12-20,83c4f8, WEST ,product b  ,Toys,357.98,3,10,200.2
6446393c,2023-10-08,eb8ce1, EAST ,product d  ,Electronics,341.9,3,15,126.11
75c0edce,2023-12-15,0f3c6f, SOUTH ,product c  ,Home Goods,21.97,4,15,153.67
72994772,2023-02-21,6c97ed, SOUTH ,product e  ,Apparel,211.76,3,10,290.33
db2f64de,2023-04-06,dd10d0, WEST ,product c  ,Electronics,173.15,1,10,200.18
663cdbcf,2023-09-29,1e69f1, NORTH ,product c  ,Home Goods,338.01,3,10,271.97
a4f8fdea,2023-02-19,4fa032, SOUTH ,product a  ,Sports,115.91,3,10,57.73
90c9a7e4,2023-06-11,ef43fd, EAST ,product e  ,Home Goods,299.53,4,0,147.55
98d5fd54,2023-05-17,ff8c2a, NORTH ,product e  ,Home Goods,457.47,3,5,273.06
198980a5,2023-09-03,82518e, WEST ,product d  ,Sports,400.92,4,15,100.17
4b351e29,2023-11-29,b4fe39, WEST ,product d  ,Home Goods,461.51,4,5,290.46
a03aba87,2023-03-20,186d27, NORTH ,product a  ,Electronics,489.47,3,5,33.64
a6fb3ecb,2023-04-20,d6a5c5,,product a  ,Apparel,15.23,2,10,271.29
9202939b,2023-02-03,c255e7,,product c  ,Sports,315.14,1,5,136.34
70a13624,2023-02-02,c458af, SOUTH ,product b  ,Sports,212.29,1,15,26.75
9689890a,2023-02-26,d5a845, EAST ,product d  ,Sports,431.33,3,15,264.46
0b06beed,2023-03-17,cc3967, NORTH ,product b  ,Apparel,133.39,1,10,79.32
b4d5adee,2023-12-22,a81a66, WEST ,product b  ,Sports,490.7,1,15,11.56
0efc23d0,2023-05-10,2ea52a, WEST ,product c  ,Home Goods,310.72,4,0,45.06
3987f4d8,2023-09-20,5759c7, NORTH ,product d  ,Home Goods,398.83,2,0,199.44
e91eacdd,2023-03-29,8ff480, SOUTH ,product a  ,Apparel,51.94,1,20,293.45
b8acca05,2023-04-11,218808, WEST ,product a  ,Toys,99.89,2,0,37.88
c0544e14,2023-10-20,ea5967, SOUTH ,product a  ,Home Goods,381.62,1,20,141.27
b3c52031,2023-08-31,f456f3, WEST ,product c  ,Toys,20.77,2,5,58.29
96f97053,2023-11-04,aab4da, WEST ,,Apparel,410.27,2,0,224.79
51ea55fc,2023-03-28,f86c63, NORTH ,product e  ,Apparel,16.84,1,0,39.83
f96562df,2023-04-21,5e3f7f, SOUTH ,product e  ,Apparel,331.99,4,15,75.75
53b32b0c,2023-01-11,2bd1ab, NORTH ,product d  ,Electronics,188.9,2,10,62.94
5979d840,2023-12-27,88579d, EAST ,product e  ,Electronics,309.63,2,5,167.99
57c39d09,2023-01-24,d8c152, SOUTH ,product d  ,Toys,351.06,1,0,262.59
66247117,2023-10-04,ca1064, NORTH ,product c  ,Electronics,177.81,2,10,155.77
2a23ce0b,2023-09-13,acbf0f, NORTH ,,Home Goods,629.0,2,5,22.18
85540242,2023-03-13,42505b, SOUTH ,product c  ,Sports,44.13,4,15,171.2
d423da13,2023-08-31,01ed4a, NORTH ,product d  ,Toys,298.58,2,10,240.27
14d65353,2023-03-14,a23941, SOUTH ,product d  ,Apparel,265.12,4,5,43.99
e798d7a6,2023-09-02,018c99, WEST ,product b  ,Home Goods,373.68,2,5,26.45
fa675aa3,2023-03-21,b2182c, NORTH ,product d  ,Toys,259.77,2,0,60.4
826d9905,2023-02-12,9ea2b5, EAST ,product a  ,Home Goods,217.0,4,10,225.1
b8d7e724,2023-06-03,af1a5f, NORTH ,product d  ,Toys,205.06,4,15,179.55
65387679,2023-03-22,5dfce7,,product e  ,Toys,22.96,3,5,164.48
d5f5e9e9,2023-09-04,e49737, SOUTH ,product a  ,Apparel,174.42,2,10,78.6
3a0c7cd3,2023-07-18,1e4e8e, WEST ,product c  ,Toys,488.25,4,10,103.01
725a43d2,2023-11-14,8d58f7, NORTH ,product a  ,Apparel,438.04,2,15,289.94
8030d0a6,2023-03-25,c63f5b, EAST ,product a  ,Home Goods,171.4,2,15,75.98
258b79f2,2023-12-19,adf029, EAST ,,Apparel,298.02,2,15,270.99
4b52adc9,2023-10-16,25f971, SOUTH ,product a  ,Toys,425.18,1,5,176.26
5e41df6f,2023-08-08,b5e99e, EAST ,product b  ,Electronics,,3,20,41.37
6e876cbb,2023-12-11,e6c89a, SOUTH ,product e  ,Electronics,18.8,1,10,142.86
61974567,2023-10-02,04458a, EAST ,product e  ,Electronics,46.51,3,0,284.82
c5a5d537,2023-09-20,3b21ab, NORTH ,product c  ,Sports,260.09,2,15,128.48
98df0259,2023-12-14,a81eca, SOUTH ,product c  ,Apparel,485.03,2,10,259.7
b2eb33bd,2023-01-13,2d77d1, NORTH ,product d  ,Sports,349.67,4,20,80.65
9d1051f3,2023-10-08,85c77a, WEST ,product e  ,Toys,44.75,3,10,173.42
d0efdc52,2023-04-01,747a46, WEST ,product e  ,Sports,102.79,3,20,253.94
5f296ccb,2023-01-05,f3a29d, NORTH ,product d  ,Home Goods,387.95,1,15,276.6
5cf38694,2023-05-03,177a98, EAST ,product a  ,Toys,422.31,3,0,148.32
ec4fff3d,2023-10-28,ba518e, NORTH ,product a  ,Toys,312.67,2,0,193.71
5d388eb9,2023-09-22,d35b62, WEST ,product a  ,Toys,325.77,4,10,5.88
b765bdfc,2023-03-18,068a80, NORTH ,product d  ,Apparel,23.89,1,0,79.7
6bf3d389,2023-05-24,298840, SOUTH ,product c  ,Toys,415.98,4,15,87.22
a53b1315,2023-09-24,f23389, WEST ,product d  ,Electronics,396.25,3,5,32.58
a87817a0,2023-13-01,b65cf8, SOUTH ,product a  ,Apparel,136.93,3,10,87.51
3e87d6cd,2023-01-14,ec91df,,product a  ,Electronics,357.25,1,5,99.73
4287caea,2023-12-30,c36bba, SOUTH ,product b  ,Toys,115.28,3,15,290.79
8a07b36f,2023-10-07,be20aa, EAST ,,Electronics,29.76,4,15,202.24
a543980a,2023-10-27,1ef7ee, NORTH ,product c  ,Sports,108.56,2,20,130.67
d2a6739a,2023-07-12,6218d6, EAST ,product b  ,Sports,97.53,1,0,296.48
b14d4a35,2023-06-13,91d5f6, EAST ,product b  ,Apparel,175.5,3,10,50.2
1dce3f57,2023-03-17,0b72c5, SOUTH ,product c  ,Apparel,215.04,4,10,145.44
5148af8d,2023-06-09,870347, EAST ,product c  ,Toys,259.18,2,15,195.88
ecac8cc5,2023-03-29,1592e2, NORTH ,product d  ,Toys,243.61,3,10,21.4
fa2a703b,2023-02-23,3b7276, WEST ,product d  ,Home Goods,142.63,1,0,216.51
f835587d,2023-11-06,53f29e, EAST ,product b  ,Toys,24.29,3,5,34.46
7cb0fd3b,2023-05-19,fbf62d, SOUTH ,product e  ,Sports,306.5,3,15,46.38
ac85b7b5,2023-06-11,a8c404, NORTH ,product e  ,Electronics,,3,0,52.11
4ec2d182,2023-06-19,00287f,,product e  ,Sports,156.35,2,20,279.02
e37e9b9a,2023-08-24,306436,,product a  ,Sports,,2,20,206.55
2de49b47,2023-04-29,ef304c, SOUTH ,product e  ,Electronics,375.9,3,20,198.35
24788d04,2023-04-09,3c0a60, WEST ,product a  ,Apparel,,3,5,168.87
4832b1b2,2023-10-18,17c93f, WEST ,product e  ,Sports,252.54,1,0,91.38
53e5845e,2023-05-27,b0c58d,,product c  ,Home Goods,74.16,3,0,188.16
d60c023e,2023-05-30,a366c7, NORTH ,,Toys,351.15,4,15,125.99
e6925aa4,2023-07-08,bc0829, SOUTH ,product e  ,Sports,110.98,4,10,47.9
22c916ce,2023-09-05,138093, WEST ,product b  ,Sports,226.2,1,15,208.43
cef6f199,2023-08-09,efdc23, WEST ,product d  ,Home Goods,41.85,2,0,43.23
013fd065,2023-11-25,a7e519, SOUTH ,product b  ,Electronics,414.4,3,0,61.25
4be977b1,2023-09-17,78fd8a, EAST ,product e  ,Sports,71.71,1,20,246.22
fd82738b,2023-12-24,b64985, WEST ,product b  ,Sports,452.52,2,15,199.73
299ccc74,2023-03-05,0094d6, WEST ,product d  ,Toys,433.47,1,20,191.14
3fcf5363,2023-06-21,ed4750, SOUTH ,product d  ,Electronics,237.65,2,20,128.37
7f5b634c,2023-04-08,db1ce2, NORTH ,product e  ,Sports,374.74,3,20,121.9
d690e167,2023-11-15,459d25, WEST ,,Sports,313.53,1,5,208.63
52d5d7b8,2023-10-09,72c509, EAST ,product a  ,Sports,403.51,3,0,223.3
c7a224a4,2023-10-24,bb39e4, EAST ,product d  ,Sports,221.58,1,20,155.51
2a6639b5,2023-06-19,3a5ae9, SOUTH ,product d  ,Electronics,395.05,2,10,290.93
75275844,2023-11-05,6747f6,,product e  ,Electronics,236.6,1,5,286.93
ad910e5e,2023-08-28,03ebcf, WEST ,product c  ,Sports,471.07,4,5,126.67
fe01adac,2023-02-01,27aa0c, WEST ,product e  ,Home Goods,,4,20,247.08
ef9e0ff2,2023-03-15,2f5ec0, SOUTH ,product e  ,Home Goods,236.68,1,10,165.26
185125cc,2023-10-01,42dea4, NORTH ,product e  ,Home Goods,394.69,4,0,155.97
cb1b90d2,2023-08-15,e66abe, NORTH ,product e  ,Electronics,412.57,3,0,21.21
7e8a333a,2023-04-02,d84ea0, NORTH ,product e  ,Toys,281.7,4,15,174.32
11ff33df,2023-01-20,69028d, EAST ,product b  ,Home Goods,98.1,4,20,270.67
88bb8d11,2024-02-30,df8b63, NORTH ,product c  ,Sports,239.2,3,15,235.14
c21ce4fd,2023-10-12,b9ad26, WEST ,product a  ,Electronics,484.36,3,0,236.96
76fd2db8,2023-07-01,609f80, NORTH ,product e  ,Home Goods,378.96,2,15,52.18
f08ecae8,2023-12-22,3c00e1, SOUTH ,product c  ,Electronics,407.47,3,15,110.74
3ca39841,2023-07-26,eaff21, SOUTH ,product d  ,Toys,,1,5,73.8
e6ae9af2,2023-04-04,65b88c, EAST ,product b  ,Sports,239.25,4,0,98.2
11033f64,2023/12/25,5680d0, EAST ,product c  ,Sports,326.84,2,10,175.96
66c4ab4a,2023-01-22,6c8239, SOUTH ,product b  ,Home Goods,416.72,3,10,112.61
1555eea2,2023-01-04,0d1f05, WEST ,,Electronics,34.14,4,0,170.41
853f586a,2023-12-03,092e43, NORTH ,product e  ,Apparel,427.7,1,20,134.36
39a71986,2023-06-13,f30be8, SOUTH ,product c  ,Sports,278.72,1,15,89.55
027e4167,2023-06-04,82cf32, EAST ,product a  ,Sports,106.68,2,15,33.14
02adb4d1,2023-10-17,63895d, SOUTH ,product b  ,Electronics,165.46,1,0,268.09
41325395,2023-03-05,2f2404, SOUTH ,product b  ,Electronics,148.15,4,5,8.36
8e15a2e2,2023-09-16,7be096, EAST ,product d  ,Home Goods,270.12,3,0,5.49
c19b34f7,2023-09-12,53a38a, WEST ,product c  ,Sports,35.33,1,15,248.91
9e9b7fb5,2023-08-18,01e109, EAST ,product d  ,Sports,87.68,3,0,299.06
1a4bb935,2023-11-12,07b03c, SOUTH ,product e  ,Toys,408.22,4,15,219.5
5c701fd6,2023-04-26,8c2dc7, NORTH ,product b  ,Apparel,74.98,4,15,9.51
cd12bc0e,2023-03-07,084e04, EAST ,product d  ,Toys,124.36,3,20,71.87
42f30d22,2023-08-23,de9831, WEST ,product a  ,Electronics,232.15,4,0,291.69
c28f10ff,2023-12-15,825c5e, NORTH ,product a  ,Toys,263.39,2,5,243.54
3d532589,2023-07-17,815c8a, SOUTH ,product b  ,Sports,384.17,1,5,172.21
9a5236aa,2023-10-24,0780f6, NORTH ,product e  ,Electronics,229.19,2,20,74.87
093e9d88,2023-12-07,95cfb6, NORTH ,product b  ,Electronics,397.03,2,10,9.24
291c89ec,2023-09-26,2bfb17, SOUTH ,product a  ,Apparel,312.99,2,0,11.15
920ee694,2023-03-14,9842dc, NORTH ,product b  ,Home Goods,65.42,3,15,185.53
490ea9ac,2023-08-18,600779, SOUTH ,product b  ,Electronics,86.6,3,15,11.44
923b957f,2023-01-11,bbff17, EAST ,product e  ,Electronics,224.15,4,0,298.12
e5aba4da,2023-12-11,14cfb6, NORTH ,,Apparel,2044.8,3,10,59.1
41407110,2023-05-25,ca70f2, NORTH ,product d  ,Apparel,374.34,4,0,214.66
fc0c8e2e,2023-04-16,45abf3, EAST ,product c  ,Home Goods,294.56,3,20,50.74
8ae94952,2023-07-26,61aa7e, SOUTH ,product a  ,Home Goods,200.19,4,5,164.33
4e948b38,,edfd1b, SOUTH ,product b  ,Apparel,,1,10,28.78
e9f81570,2023-04-24,4c3951, NORTH ,product e  ,Sports,121.15,4,10,231.2
8af41cae,2023-10-07,2fb29c, EAST ,product b  ,Electronics,292.0,1,5,177.55
f6ba21b2,2023-03-19,952901, SOUTH ,product e  ,Sports,217.49,4,0,30.42
dc8ed22b,2023-09-04,7fea34, EAST ,,Sports,262.31,3,10,255.33
b547956d,2023-12-24,d9ba1e, NORTH ,product e  ,Sports,93.63,3,10,166.37
23813d75,2023-03-13,28e9b2, SOUTH ,product c  ,Electronics,334.82,1,10,276.87
4c75e8a8,2023-04-28,788abd, EAST ,product a  ,Toys,427.74,2,20,275.4
271bde06,2023-09-17,20fcd0, SOUTH ,product a  ,Sports,136.39,2,0,276.55
d934138c,2023-06-18,640a86, SOUTH ,product c  ,Electronics,250.84,4,15,27.95
78b394ae,2023-06-05,f9c17c, SOUTH ,product d  ,Electronics,488.01,3,15,40.68
8d25ae12,2023-09-16,6228fc, WEST ,,Toys,173.29,2,15,296.37
8d45f3b4,2023-05-23,8ad42b, SOUTH ,product e  ,Home Goods,301.57,3,15,148.84
052ceeeb,2023-12-04,ba3fa2, NORTH ,product a  ,Apparel,54.2,3,20,75.27
3cbb7c08,2023-10-05,6d6a52, WEST ,product d  ,Apparel,306.95,3,10,232.05
aada3c20,2023-07-22,2034e1, SOUTH ,product d  ,Home Goods,53.92,4,15,82.96
a11d4fa2,2023-09-22,778006, EAST ,,Sports,480.03,1,10,219.53
9e79513b,2023-05-16,9a6d55, SOUTH ,product d  ,Home Goods,360.67,4,15,252.0
d764428b,2023-03-15,5ab8db, NORTH ,product c  ,Sports,396.2,2,10,236.36
16cfa77f,2023-11-13,81ddd4, EAST ,product b  ,Sports,355.01,1,5,85.84
d938068c,2023-05-29,0ff652, EAST ,product d  ,Apparel,,2,20,123.48
29b2f41b,2023-02-22,991282, SOUTH ,product a  ,Apparel,230.46,1,15,126.91
982f9aa8,2023-05-21,99977c, EAST ,product e  ,Apparel,430.6,1,0,149.93
103925c0,2023-05-16,b18f89, SOUTH ,product a  ,Sports,478.85,4,5,54.37
073ec7bf,2023-01-09,05d5ab, EAST ,product b  ,Toys,,3,10,138.48
39dcf228,2023-03-24,fa91d7, NORTH ,product a  ,Toys,466.45,3,15,155.68
48498c55,2023-08-04,e1569d, NORTH ,product e  ,Toys,295.83,1,5,161.85
6832400c,2023-12-10,e35b98, SOUTH ,product e  ,Sports,273.81,4,20,246.87
92c92b48,2023-10-29,ef3b18, SOUTH ,product c  ,Apparel,232.7,2,15,157.61
74f1fd0a,2023-08-26,db20fb, SOUTH ,product c  ,Electronics,112.55,2,20,73.08
5ba1adc0,2023-04-05,ec68e8, EAST ,product c  ,Apparel,11.82,3,10,200.62
d13b6612,2023-10-18,370a16, NORTH ,product d  ,Apparel,128.34,3,10,240.21
1cd18ff2,2023-06-11,9e087f, SOUTH ,product b  ,Home Goods,259.76,2,0,99.21
73a03bdc,2023-04-13,8c671f, NORTH ,product c  ,Toys,196.18,2,0,195.37
c0508452,2023-01-31,249529, SOUTH ,product a  ,Apparel,229.76,4,20,48.35
875f532d,2023-06-12,9c21cb, NORTH ,product e  ,Apparel,490.52,2,20,105.87
11271ff1,2023-03-29,ec82eb, EAST ,product c  ,Sports,181.63,4,5,273.22
5c2b5564,2023-07-23,7503d8, EAST ,product b  ,Home Goods,231.57,3,10,273.84
9e55a119,2023-06-30,11b699, WEST ,product b  ,Sports,75.42,2,10,174.72
0f2ef56d,2023-03-06,f1089f,,product c  ,Sports,33.5,3,20,212.19
d900b903,2023-02-02,e799a1, NORTH ,product e  ,Electronics,389.95,1,0,256.93
6f100765,2023-09-19,95617a, SOUTH ,product d  ,Home Goods,289.63,1,0,287.77
3f236112,2023-10-04,8a5d85, SOUTH ,product e  ,Toys,382.75,1,10,149.52
e8e1207e,2023-03-24,37c80e, NORTH ,product b  ,Toys,83.43,2,0,170.66
c0f1e664,2023-07-17,883a64, WEST ,product b  ,Toys,290.2,3,15,127.61
3ac559c6,2023-09-17,89c1f3, NORTH ,product e  ,Apparel,134.28,2,15,26.23
df2b83e4,2023-05-05,98996f, EAST ,product a  ,Electronics,121.75,3,15,129.73
bd0ea92b,2023-02-09,a6ea12, EAST ,product e  ,Apparel,15.65,4,20,238.24
72db3a88,2023-06-25,fbdceb,,product a  ,Electronics,73.87,2,0,242.44
e538cd26,2023-10-03,cb4db0,,product d  ,Electronics,161.54,1,10,268.25
9d5656a6,2023-04-24,0c07bf, EAST ,product c  ,Home Goods,67.27,4,0,20.18
cfe1f9d0,2023-08-09,d10072, EAST ,product b  ,Sports,493.07,3,15,160.51
ef90d412,2023-09-11,695cd5, SOUTH ,product d  ,Toys,161.23,2,10,36.69
38d10e4a,2023-05-16,471af0, NORTH ,product a  ,Apparel,73.86,3,10,64.22
66dccd5a,2023-01-30,0b84e9, EAST ,product a  ,Sports,107.55,3,20,270.56
cb1c8c27,2023-03-25,e9a657, SOUTH ,,Toys,297.97,2,5,151.55
19206e01,2023-12-25,e6a214, WEST ,product d  ,Home Goods,41.38,2,0,228.77
1cbe4528,2023-07-31,3cc6c1, SOUTH ,product e  ,Electronics,,3,0,23.99
c5ff0730,2023-03-23,83b90c, WEST ,product b  ,Sports,481.13,3,5,127.96
6e4baea0,2023-02-03,966e01, SOUTH ,product b  ,Home Goods,130.91,4,10,203.9
8504c3e3,2023-10-16,451046, SOUTH ,product e  ,Home Goods,230.55,1,5,44.35
5ab0603e,2023-09-11,93ab49, SOUTH ,,Toys,20.85,3,15,101.12
08bced16,2023-09-14,6f6094, NORTH ,product b  ,Sports,323.95,1,10,24.04
3763722b,2023-08-21,9cc157, SOUTH ,product a  ,Home Goods,212.82,4,5,197.15
67497d70,2023-07-18,3a214b, EAST ,product d  ,Electronics,,1,10,291.41
b48f03ee,2023-12-05,c1f6d8, NORTH ,product c  ,Toys,111.35,1,0,248.98
b61c8772,2023-10-22,275fb8, WEST ,,Apparel,330.47,4,10,292.51
195115d9,2023-09-08,2df612, WEST ,product d  ,Apparel,213.95,3,0,254.45
cea2735d,2023-08-21,1a1734, WEST ,product b  ,Toys,98.03,1,15,257.28
47872b21,2023-09-23,893a81, EAST ,product b  ,Sports,347.66,3,0,175.27
27187d47,2023-06-10,74121b, SOUTH ,product c  ,Home Goods,286.89,3,20,157.88
e5a92433,2023-09-27,8e93ea, NORTH ,product d  ,Sports,430.75,2,20,124.85
e4d3bd5a,2023-11-23,ebf52e, NORTH ,product d  ,Electronics,67.56,3,20,246.34
f770218f,2023-13-01,a6045b, EAST ,product a  ,Electronics,394.98,3,5,58.71
f1a5c252,2023-10-30,46e95c, EAST ,product a  ,Sports,340.02,1,0,21.59
69426a92,2023-07-27,0b2db0, EAST ,product c  ,Electronics,66.36,3,10,284.63
25529cb8,2023-01-10,4d86b4, SOUTH ,product b  ,Home Goods,350.46,3,15,6.11
aa4f7b3a,2023-07-19,5a5fab, WEST ,product d  ,Electronics,226.36,2,15,293.16
3682eaf9,2023-01-12,45d190,,product e  ,Home Goods,473.04,2,20,220.01
f81955c7,2023-09-05,871709, NORTH ,product c  ,Toys,793.9,1,20,101.91
ce8d9757,2023-06-05,2e4943, WEST ,product c  ,Home Goods,324.99,1,5,210.86
e507bd41,2023-07-15,9547f9, EAST ,product e  ,Sports,197.17,2,10,246.27
a7f50226,2023-03-14,4dd9a2, SOUTH ,,Home Goods,478.84,2,5,77.38
b655001a,2023-07-05,c07a9a, EAST ,product c  ,Home Goods,171.69,4,15,232.41
cb465df8,2023-07-28,ab9b72, NORTH ,product a  ,Electronics,481.47,3,0,242.29
35764fed,2023-12-29,6d4d2b, SOUTH ,product d  ,Toys,451.73,1,10,78.56
62b06a4f,2023-01-30,cefe09, NORTH ,product b  ,Electronics,142.49,1,20,17.37
579bdae4,2023-09-15,20e0cd, EAST ,product d  ,Electronics,,3,20,65.22
7412f999,2023-12-19,87187e, WEST ,product b  ,Electronics,497.85,3,15,64.19
a57600c8,2023-09-14,37ca46, SOUTH ,product d  ,Apparel,133.8,1,10,24.25
4bcc36a8,2023-09-25,c08fe3, WEST ,product d  ,Sports,224.02,2,10,219.17
8f81c046,01-15-2023,484d75,,product a  ,Electronics,264.89,2,10,117.09
d592b197,2023-05-17,a29ba7, NORTH ,product e  ,Sports,154.52,3,0,265.89
bec2843d,2023-07-17,268bb7, NORTH ,product b  ,Electronics,17.48,1,20,79.39
a750f0d0,2023-11-13,cdbd6d, SOUTH ,product e  ,Apparel,117.86,3,5,138.7
60fe0851,2023-09-28,ce9084, SOUTH ,product c  ,Sports,148.15,2,15,193.51
8a3453dc,2023-04-26,c364eb, WEST ,product c  ,Electronics,227.36,4,20,263.85
d4731731,2023-04-15,b2f5aa, NORTH ,product c  ,Home Goods,93.84,4,5,159.76
